sid,lat,lon,vmax,pmin,time,basin_geo
b'2015207N22091',23.1,89.5,25.0,994.0,57234.500000000466,BoB
b'2015207N22091',23.1,89.4,,,57234.625000000466,BoB
b'2015207N22091',23.1,89.4,25.0,994.0,57234.750000000466,BoB
b'2015207N22091',23.2,89.3,,,57234.875000000466,BoB
b'2015207N22091',23.2,89.2,20.0,994.0,57235.000000000466,BoB
b'2015207N22091',23.2,89.2,20.0,994.0,57235.125000000466,BoB
b'2015207N22091',23.5,88.8,20.0,994.0,57235.250000000466,BoB
b'2015207N22091',23.7,88.6,,,57235.375000000466,BoB
b'2015207N22091',23.8,88.4,20.0,994.0,57235.500000000466,BoB
b'2015207N22091',23.8,88.0,,,57235.625000000466,BoB
b'2015207N22091',23.8,87.5,20.0,994.0,57235.750000000466,BoB
b'2015207N22091',23.9,87.2,,,57235.875000000466,BoB
b'2015207N22091',23.8,86.7,20.0,996.0,57236.000000000466,BoB
b'2015207N22091',23.5,86.0,20.0,996.0,57236.125000000466,BoB
b'2015207N22091',23.3,85.7,20.0,996.0,57236.250000000466,BoB
b'2015207N22091',23.1,85.5,20.0,996.0,57236.375000000466,BoB
b'2015209N26072',26.2,71.8,25.0,994.0,57230.500000000466,Other
b'2015209N26072',26.0,71.8,25.0,994.0,57230.625000000466,Other
b'2015209N26072',25.8,71.8,25.0,996.0,57230.750000000466,Other
b'2015209N26072',26.1,71.8,25.0,996.0,57230.875000000466,Other
b'2015209N26072',26.2,71.8,25.0,994.0,57231.000000000466,Other
b'2015209N26072',24.8,71.8,30.0,994.0,57231.125000000466,Other
b'2015209N26072',24.8,71.8,30.0,994.0,57231.250000000466,Other
b'2015209N26072',24.8,71.8,30.0,994.0,57231.375000000466,Other
b'2015209N26072',25.5,72.0,30.0,994.0,57231.500000000466,Other
b'2015209N26072',25.6,72.1,30.0,996.0,57231.625000000466,Other
b'2015209N26072',25.8,72.1,30.0,996.0,57231.750000000466,Other
b'2015209N26072',25.9,72.3,25.0,996.0,57231.875000000466,Other
b'2015209N26072',26.5,72.5,25.0,996.0,57232.000000000466,Other
b'2015209N26072',27.2,73.0,25.0,996.0,57232.125000000466,Other
b'2015209N26072',27.2,73.0,25.0,996.0,57232.250000000466,Other
b'2015209N26072',27.2,73.0,25.0,996.0,57232.375000000466,Other
b'2015209N26072',27.7,73.0,25.0,998.0,57232.500000000466,Other
b'2015209N26072',27.9,73.0,25.0,998.0,57232.625000000466,Other
b'2015209N26072',27.9,73.1,25.0,998.0,57232.750000000466,Other
b'2015209N26072',28.0,73.1,25.0,998.0,57232.875000000466,Other
b'2015209N26072',28.7,73.4,25.0,998.0,57233.000000000466,Other
b'2015216N23081',22.7,80.5,25.0,998.0,57238.125000000466,BoB
b'2015216N23081',22.7,80.0,25.0,998.0,57238.250000000466,BoB
b'2015216N23081',22.7,79.5,25.0,998.0,57238.375000000466,BoB
b'2015216N23081',22.7,77.8,25.0,998.0,57238.500000000466,BoB
b'2015216N23081',22.7,77.3,,,57238.625000000466,BoB
b'2015216N23081',22.7,77.8,25.0,998.0,57238.750000000466,BoB
b'2015259N20084',19.6,83.5,25.0,998.0,57281.125000000466,BoB
b'2015259N20084',20.3,83.0,25.0,998.0,57281.250000000466,BoB
b'2015259N20084',20.4,82.7,25.0,998.0,57281.375000000466,BoB
b'2015259N20084',20.5,82.5,25.0,998.0,57281.500000000466,BoB
b'2015259N20084',20.6,82.0,25.0,998.0,57281.625000000466,BoB
b'2015259N20084',20.8,81.9,25.0,998.0,57281.750000000466,BoB
b'2015259N20084',21.0,81.9,25.0,998.0,57281.875000000466,BoB
b'2015259N20084',21.1,81.5,25.0,998.0,57282.000000000466,BoB
b'2015259N20084',21.0,79.5,30.0,998.0,57282.125000000466,BoB
b'2015259N20084',20.5,79.5,30.0,998.0,57282.250000000466,BoB
b'2015259N20084',20.0,79.5,30.0,998.0,57282.375000000466,BoB
b'2015259N20084',20.5,79.0,30.0,996.0,57282.500000000466,BoB
b'2015259N20084',20.0,77.5,30.0,996.0,57282.625000000466,BoB
b'2015259N20084',20.0,77.0,30.0,996.0,57282.750000000466,BoB
b'2015259N20084',20.0,76.4,30.0,996.0,57282.875000000466,BoB
b'2015259N20084',20.8,77.4,25.0,996.0,57283.000000000466,BoB
b'2015259N20084',20.7,77.0,30.0,996.0,57283.125000000466,BoB
b'2015259N20084',20.0,77.0,30.0,998.0,57283.250000000466,BoB
b'2015259N20084',20.7,76.5,25.0,998.0,57283.375000000466,BoB
b'2015259N20084',20.5,76.0,25.0,998.0,57283.500000000466,BoB
b'2015259N20084',20.5,75.8,25.0,998.0,57283.625000000466,BoB
b'2015259N20084',20.5,75.5,25.0,998.0,57283.750000000466,BoB
b'2015259N20084',20.8,75.0,25.0,998.0,57283.875000000466,BoB
b'2015259N20084',21.0,74.5,25.0,998.0,57284.000000000466,BoB
b'2015280N13071',12.7,71.3,,,57302.000000000466,AS
b'2015280N13071',12.6,71.3,,,57302.125000000466,AS
b'2015280N13071',12.5,71.4,,,57302.250000000466,AS
b'2015280N13071',12.5,71.5,,,57302.375000000466,AS
b'2015280N13071',12.6,71.6,,,57302.500000000466,AS
b'2015280N13071',12.7,71.7,,,57302.625000000466,AS
b'2015280N13071',12.8,71.7,,,57302.750000000466,AS
b'2015280N13071',12.9,71.6,,,57302.875000000466,AS
b'2015280N13071',12.9,71.5,,,57303.000000000466,AS
b'2015280N13071',12.9,71.4,,,57303.125000000466,AS
b'2015280N13071',12.9,71.3,,,57303.250000000466,AS
b'2015280N13071',13.0,71.2,,,57303.375000000466,AS
b'2015280N13071',13.2,71.1,,,57303.500000000466,AS
b'2015280N13071',13.3,71.0,,,57303.625000000466,AS
b'2015280N13071',13.4,70.9,,,57303.750000000466,AS
b'2015280N13071',13.5,70.8,,,57303.875000000466,AS
b'2015280N13071',13.7,70.6,25.0,1004.0,57304.000000000466,AS
b'2015280N13071',13.8,70.5,25.0,1004.0,57304.125000000466,AS
b'2015280N13071',14.0,70.4,25.0,1004.0,57304.250000000466,AS
b'2015280N13071',14.1,70.3,,,57304.375000000466,AS
b'2015280N13071',14.3,70.2,25.0,1002.0,57304.500000000466,AS
b'2015280N13071',14.5,70.1,,,57304.625000000466,AS
b'2015280N13071',14.7,69.9,30.0,1001.0,57304.750000000466,AS
b'2015280N13071',14.8,69.7,,,57304.875000000466,AS
b'2015280N13071',15.0,69.6,30.0,1001.0,57305.000000000466,AS
b'2015280N13071',15.1,69.5,30.0,1001.0,57305.125000000466,AS
b'2015280N13071',15.1,69.4,30.0,1000.0,57305.250000000466,AS
b'2015280N13071',15.2,69.4,,,57305.375000000466,AS
b'2015280N13071',15.3,69.4,30.0,1000.0,57305.500000000466,AS
b'2015280N13071',15.3,69.4,,,57305.625000000466,AS
b'2015280N13071',15.4,69.4,30.0,1000.0,57305.750000000466,AS
b'2015280N13071',15.5,69.4,,,57305.875000000466,AS
b'2015280N13071',15.6,69.3,30.0,1001.0,57306.000000000466,AS
b'2015280N13071',15.7,69.3,25.0,1003.0,57306.125000000466,AS
b'2015280N13071',15.7,69.2,25.0,1003.0,57306.250000000466,AS
b'2015280N13071',15.8,69.2,,,57306.375000000466,AS
b'2015280N13071',15.9,69.2,25.0,1004.0,57306.500000000466,AS
b'2015280N13071',16.0,69.2,,,57306.625000000466,AS
b'2015280N13071',16.0,69.2,25.0,1004.0,57306.750000000466,AS
b'2015280N13071',16.0,69.1,,,57306.875000000466,AS
b'2015280N13071',16.1,69.0,20.0,1004.0,57307.000000000466,AS
b'2015301N11065',10.7,65.1,,,57322.500000000466,AS
b'2015301N11065',10.9,65.0,,,57322.625000000466,AS
b'2015301N11065',11.1,64.9,,,57322.750000000466,AS
b'2015301N11065',11.3,64.8,,,57322.875000000466,AS
b'2015301N11065',11.6,64.7,,,57323.000000000466,AS
b'2015301N11065',11.8,64.7,25.0,1005.0,57323.125000000466,AS
b'2015301N11065',12.0,64.8,25.0,1004.0,57323.250000000466,AS
b'2015301N11065',12.4,64.8,,,57323.375000000466,AS
b'2015301N11065',12.7,64.8,30.0,1001.0,57323.500000000466,AS
b'2015301N11065',12.9,64.8,,,57323.625000000466,AS
b'2015301N11065',13.1,64.6,30.0,1001.0,57323.750000000466,AS
b'2015301N11065',13.3,64.4,,,57323.875000000466,AS
b'2015301N11065',13.6,64.3,35.0,999.0,57324.000000000466,AS
b'2015301N11065',13.7,64.1,40.0,997.0,57324.125000000466,AS
b'2015301N11065',13.9,63.8,45.0,996.0,57324.250000000466,AS
b'2015301N11065',14.0,63.5,50.0,994.0,57324.375000000466,AS
b'2015301N11065',14.2,63.2,55.0,990.0,57324.500000000466,AS
b'2015301N11065',14.3,62.8,60.0,988.0,57324.625000000466,AS
b'2015301N11065',14.3,62.5,65.0,984.0,57324.750000000466,AS
b'2015301N11065',14.3,62.2,75.0,976.0,57324.875000000466,AS
b'2015301N11065',14.3,61.8,90.0,966.0,57325.000000000466,AS
b'2015301N11065',14.2,61.5,105.0,954.0,57325.125000000466,AS
b'2015301N11065',14.2,61.1,110.0,948.0,57325.250000000466,AS
b'2015301N11065',14.1,60.8,115.0,940.0,57325.375000000466,AS
b'2015301N11065',14.1,60.6,115.0,940.0,57325.500000000466,AS
b'2015301N11065',14.0,60.4,115.0,940.0,57325.625000000466,AS
b'2015301N11065',13.9,60.2,115.0,940.0,57325.750000000466,AS
b'2015301N11065',13.9,59.9,115.0,942.0,57325.875000000466,AS
b'2015301N11065',13.8,59.6,110.0,944.0,57326.000000000466,AS
b'2015301N11065',13.8,59.2,110.0,946.0,57326.125000000466,AS
b'2015301N11065',13.8,58.7,105.0,950.0,57326.250000000466,AS
b'2015301N11065',13.8,58.3,105.0,950.0,57326.375000000466,AS
b'2015301N11065',13.8,57.9,105.0,950.0,57326.500000000466,AS
b'2015301N11065',13.8,57.5,105.0,950.0,57326.625000000466,AS
b'2015301N11065',13.8,57.2,105.0,950.0,57326.750000000466,AS
b'2015301N11065',13.7,56.8,105.0,950.0,57326.875000000466,AS
b'2015301N11065',13.7,56.4,105.0,950.0,57327.000000000466,AS
b'2015301N11065',13.6,56.1,105.0,952.0,57327.125000000466,AS
b'2015301N11065',13.6,55.7,100.0,954.0,57327.250000000466,AS
b'2015301N11065',13.5,55.2,100.0,956.0,57327.375000000466,AS
b'2015301N11065',13.6,54.7,100.0,956.0,57327.500000000466,AS
b'2015301N11065',13.5,54.2,100.0,956.0,57327.625000000466,AS
b'2015301N11065',13.4,53.7,100.0,956.0,57327.750000000466,AS
b'2015301N11065',13.3,53.1,100.0,956.0,57327.875000000466,AS
b'2015301N11065',13.2,52.6,100.0,958.0,57328.000000000466,AS
b'2015301N11065',13.2,52.2,95.0,960.0,57328.125000000466,AS
b'2015301N11065',13.3,51.6,90.0,964.0,57328.250000000466,AS
b'2015301N11065',13.3,51.0,90.0,966.0,57328.375000000466,AS
b'2015301N11065',13.4,50.6,85.0,968.0,57328.500000000466,AS
b'2015301N11065',13.5,50.0,85.0,970.0,57328.625000000466,AS
b'2015301N11065',13.7,49.6,80.0,974.0,57328.750000000466,AS
b'2015301N11065',13.8,49.3,75.0,978.0,57328.875000000466,AS
b'2015301N11065',14.0,48.9,65.0,984.0,57329.000000000466,AS
b'2015301N11065',14.1,48.4,55.0,990.0,57329.125000000466,AS
b'2015301N11065',14.1,47.9,45.0,996.0,57329.250000000466,AS
b'2015301N11065',14.1,47.6,40.0,998.0,57329.375000000466,AS
b'2015301N11065',14.1,47.4,40.0,998.0,57329.500000000466,AS
b'2015301N11065',14.2,47.2,40.0,998.0,57329.625000000466,AS
b'2015301N11065',14.3,47.1,30.0,1001.0,57329.750000000466,AS
b'2015301N11065',14.5,46.8,,,57329.875000000466,AS
b'2015301N11065',14.8,46.5,25.0,1003.0,57330.000000000466,AS
b'2015309N14067',14.0,66.9,,,57330.500000000466,AS
b'2015309N14067',14.0,66.6,,,57330.625000000466,AS
b'2015309N14067',14.0,66.4,,,57330.750000000466,AS
b'2015309N14067',14.1,66.1,,,57330.875000000466,AS
b'2015309N14067',14.1,65.8,25.0,1006.0,57331.000000000466,AS
b'2015309N14067',14.1,65.4,25.0,1004.0,57331.125000000466,AS
b'2015309N14067',14.0,64.8,30.0,1002.0,57331.250000000466,AS
b'2015309N14067',14.0,64.3,,,57331.375000000466,AS
b'2015309N14067',14.0,64.0,35.0,998.0,57331.500000000466,AS
b'2015309N14067',13.9,63.6,40.0,996.0,57331.625000000466,AS
b'2015309N14067',13.8,63.3,45.0,994.0,57331.750000000466,AS
b'2015309N14067',13.7,62.9,45.0,994.0,57331.875000000466,AS
b'2015309N14067',13.6,62.5,45.0,994.0,57332.000000000466,AS
b'2015309N14067',13.4,62.2,45.0,994.0,57332.125000000466,AS
b'2015309N14067',13.3,61.9,45.0,994.0,57332.250000000466,AS
b'2015309N14067',13.1,61.6,45.0,994.0,57332.375000000466,AS
b'2015309N14067',13.1,61.2,45.0,994.0,57332.500000000466,AS
b'2015309N14067',12.9,60.9,45.0,994.0,57332.625000000466,AS
b'2015309N14067',12.9,60.7,45.0,994.0,57332.750000000466,AS
b'2015309N14067',12.8,60.4,45.0,994.0,57332.875000000466,AS
b'2015309N14067',12.8,60.1,45.0,994.0,57333.000000000466,AS
b'2015309N14067',12.8,59.6,45.0,994.0,57333.125000000466,AS
b'2015309N14067',12.7,59.3,50.0,992.0,57333.250000000466,AS
b'2015309N14067',12.7,58.8,55.0,990.0,57333.375000000466,AS
b'2015309N14067',12.8,58.4,60.0,988.0,57333.500000000466,AS
b'2015309N14067',12.7,57.9,65.0,984.0,57333.625000000466,AS
b'2015309N14067',12.8,57.3,70.0,980.0,57333.750000000466,AS
b'2015309N14067',12.7,56.7,80.0,976.0,57333.875000000466,AS
b'2015309N14067',12.7,56.1,85.0,974.0,57334.000000000466,AS
b'2015309N14067',12.7,55.5,90.0,968.0,57334.125000000466,AS
b'2015309N14067',12.7,54.9,95.0,964.0,57334.250000000466,AS
b'2015309N14067',12.7,54.2,95.0,964.0,57334.375000000466,AS
b'2015309N14067',12.7,53.5,90.0,970.0,57334.500000000466,AS
b'2015309N14067',12.6,52.8,90.0,970.0,57334.625000000466,AS
b'2015309N14067',12.5,52.3,90.0,970.0,57334.750000000466,AS
b'2015309N14067',12.4,51.6,90.0,970.0,57334.875000000466,AS
b'2015309N14067',12.3,50.9,85.0,974.0,57335.000000000466,AS
b'2015309N14067',12.2,50.2,80.0,976.0,57335.125000000466,AS
b'2015309N14067',12.3,49.6,80.0,978.0,57335.250000000466,AS
b'2015309N14067',12.3,48.9,75.0,980.0,57335.375000000466,AS
b'2015309N14067',12.5,48.3,70.0,982.0,57335.500000000466,AS
b'2015309N14067',12.5,48.0,65.0,986.0,57335.625000000466,AS
b'2015309N14067',12.6,47.6,65.0,988.0,57335.750000000466,AS
b'2015309N14067',12.7,47.3,60.0,990.0,57335.875000000466,AS
b'2015309N14067',12.9,47.0,50.0,996.0,57336.000000000466,AS
b'2015309N14067',13.0,46.8,40.0,998.0,57336.125000000466,AS
b'2015309N14067',13.3,46.6,30.0,1003.0,57336.250000000466,AS
b'2015309N14067',13.5,46.6,,,57336.375000000466,AS
b'2015309N14067',13.7,46.6,25.0,1005.0,57336.500000000466,AS
b'2015312N11084',10.7,83.7,25.0,1003.0,57334.125000000466,BoB
b'2015312N11084',10.8,83.2,25.0,1003.0,57334.250000000466,BoB
b'2015312N11084',10.9,82.8,,,57334.375000000466,BoB
b'2015312N11084',11.0,82.5,25.0,1002.0,57334.500000000466,BoB
b'2015312N11084',11.1,82.0,,,57334.625000000466,BoB
b'2015312N11084',11.2,81.4,30.0,1000.0,57334.750000000466,BoB
b'2015312N11084',11.3,81.0,,,57334.875000000466,BoB
b'2015312N11084',11.4,80.7,30.0,999.0,57335.000000000466,BoB
b'2015312N11084',11.6,80.3,30.0,998.0,57335.125000000466,BoB
b'2015312N11084',11.7,80.1,30.0,996.0,57335.250000000466,BoB
b'2015312N11084',11.9,80.0,,,57335.375000000466,BoB
b'2015312N11084',12.1,80.0,30.0,996.0,57335.500000000466,BoB
b'2015312N11084',12.3,80.0,,,57335.625000000466,BoB
b'2015312N11084',12.4,79.9,30.0,998.0,57335.750000000466,BoB
b'2015312N11084',12.4,79.8,,,57335.875000000466,BoB
b'2015312N11084',12.4,79.6,30.0,1000.0,57336.000000000466,BoB
b'2015312N11084',12.4,79.3,20.0,1002.0,57336.125000000466,BoB
b'2016138N10081',10.0,80.8,,,57525.000000000466,BoB
b'2016138N10081',10.5,81.0,25.0,1000.0,57525.125000000466,BoB
b'2016138N10081',10.8,81.1,25.0,999.0,57525.250000000466,BoB
b'2016138N10081',11.2,81.1,,,57525.375000000466,BoB
b'2016138N10081',11.7,81.1,25.0,998.0,57525.500000000466,BoB
b'2016138N10081',12.1,81.1,,,57525.625000000466,BoB
b'2016138N10081',12.5,81.1,25.0,998.0,57525.750000000466,BoB
b'2016138N10081',12.8,81.2,,,57525.875000000466,BoB
b'2016138N10081',13.1,81.2,25.0,998.0,57526.000000000466,BoB
b'2016138N10081',13.4,81.3,30.0,997.0,57526.125000000466,BoB
b'2016138N10081',13.9,81.3,30.0,996.0,57526.250000000466,BoB
b'2016138N10081',14.2,81.3,,,57526.375000000466,BoB
b'2016138N10081',14.4,81.3,30.0,996.0,57526.500000000466,BoB
b'2016138N10081',14.5,81.3,,,57526.625000000466,BoB
b'2016138N10081',14.7,81.3,30.0,994.0,57526.750000000466,BoB
b'2016138N10081',14.9,81.4,,,57526.875000000466,BoB
b'2016138N10081',15.1,81.6,35.0,990.0,57527.000000000466,BoB
b'2016138N10081',15.4,81.8,35.0,990.0,57527.125000000466,BoB
b'2016138N10081',15.4,82.0,40.0,988.0,57527.250000000466,BoB
b'2016138N10081',15.5,82.2,,,57527.375000000466,BoB
b'2016138N10081',15.8,82.5,40.0,988.0,57527.500000000466,BoB
b'2016138N10081',16.1,82.8,40.0,988.0,57527.625000000466,BoB
b'2016138N10081',16.5,83.1,40.0,988.0,57527.750000000466,BoB
b'2016138N10081',16.9,83.5,40.0,988.0,57527.875000000466,BoB
b'2016138N10081',17.4,84.0,40.0,988.0,57528.000000000466,BoB
b'2016138N10081',18.1,84.7,40.0,988.0,57528.125000000466,BoB
b'2016138N10081',18.6,85.1,40.0,988.0,57528.250000000466,BoB
b'2016138N10081',18.9,85.6,40.0,988.0,57528.375000000466,BoB
b'2016138N10081',19.4,86.7,40.0,988.0,57528.500000000466,BoB
b'2016138N10081',19.8,87.3,40.0,986.0,57528.625000000466,BoB
b'2016138N10081',20.2,88.0,45.0,984.0,57528.750000000466,BoB
b'2016138N10081',20.5,88.7,45.0,983.0,57528.875000000466,BoB
b'2016138N10081',20.9,89.4,45.0,983.0,57529.000000000466,BoB
b'2016138N10081',21.4,90.4,45.0,983.0,57529.125000000466,BoB
b'2016138N10081',21.9,91.0,45.0,983.0,57529.250000000466,BoB
b'2016138N10081',22.6,91.5,45.0,983.0,57529.375000000466,BoB
b'2016138N10081',23.0,92.0,35.0,990.0,57529.500000000466,BoB
b'2016138N10081',23.5,93.0,30.0,992.0,57529.625000000466,BoB
b'2016138N10081',24.0,94.0,30.0,994.0,57529.750000000466,BoB
b'2016138N10081',24.3,94.5,,,57529.875000000466,BoB
b'2016138N10081',24.5,94.7,20.0,996.0,57530.000000000466,BoB
b'2016178N22068',21.7,67.8,,,57565.250000000466,AS
b'2016178N22068',21.8,67.4,,,57565.375000000466,AS
b'2016178N22068',21.8,67.1,,,57565.500000000466,AS
b'2016178N22068',21.8,66.8,,,57565.625000000466,AS
b'2016178N22068',21.9,66.5,,,57565.750000000466,AS
b'2016178N22068',22.0,66.1,,,57565.875000000466,AS
b'2016178N22068',22.0,65.6,,,57566.000000000466,AS
b'2016178N22068',22.0,65.1,,,57566.125000000466,AS
b'2016178N22068',21.9,64.7,,,57566.250000000466,AS
b'2016178N22068',21.7,64.4,25.0,996.0,57566.375000000466,AS
b'2016178N22068',21.6,64.1,25.0,996.0,57566.500000000466,AS
b'2016178N22068',21.5,64.0,,,57566.625000000466,AS
b'2016178N22068',21.5,64.0,25.0,996.0,57566.750000000466,AS
b'2016178N22068',21.5,64.1,,,57566.875000000466,AS
b'2016178N22068',21.5,63.9,25.0,996.0,57567.000000000466,AS
b'2016178N22068',21.2,62.9,25.0,996.0,57567.125000000466,AS
b'2016178N22068',21.2,62.7,25.0,996.0,57567.250000000466,AS
b'2016178N22068',21.1,62.4,,,57567.375000000466,AS
b'2016178N22068',20.8,62.3,25.0,996.0,57567.500000000466,AS
b'2016178N22068',20.5,62.3,,,57567.625000000466,AS
b'2016178N22068',20.3,62.4,25.0,996.0,57567.750000000466,AS
b'2016178N22068',20.3,62.4,,,57567.875000000466,AS
b'2016178N22068',20.3,62.3,25.0,996.0,57568.000000000466,AS
b'2016222N22089',22.0,88.5,25.0,996.0,57609.375000000466,BoB
b'2016222N22089',22.0,88.5,25.0,996.0,57609.500000000466,BoB
b'2016222N22089',22.2,88.7,,,57609.625000000466,BoB
b'2016222N22089',22.5,89.0,25.0,995.0,57609.750000000466,BoB
b'2016222N22089',22.7,89.5,,,57609.875000000466,BoB
b'2016222N22089',22.8,89.7,25.0,995.0,57610.000000000466,BoB
b'2016222N22089',23.0,89.4,30.0,994.0,57610.125000000466,BoB
b'2016222N22089',23.1,89.3,30.0,994.0,57610.250000000466,BoB
b'2016222N22089',23.2,89.2,,,57610.375000000466,BoB
b'2016222N22089',23.4,89.1,30.0,994.0,57610.500000000466,BoB
b'2016222N22089',23.5,88.8,,,57610.625000000466,BoB
b'2016222N22089',23.6,88.5,30.0,994.0,57610.750000000466,BoB
b'2016222N22089',23.7,88.2,,,57610.875000000466,BoB
b'2016222N22089',23.8,87.8,30.0,994.0,57611.000000000466,BoB
b'2016222N22089',24.0,87.4,30.0,994.0,57611.125000000466,BoB
b'2016222N22089',24.0,87.0,25.0,996.0,57611.250000000466,BoB
b'2016222N22089',24.0,86.7,,,57611.375000000466,BoB
b'2016222N22089',24.0,86.5,25.0,996.0,57611.500000000466,BoB
b'2016222N22089',24.0,86.1,,,57611.625000000466,BoB
b'2016222N22089',24.0,85.7,25.0,996.0,57611.750000000466,BoB
b'2016222N22089',24.0,85.4,,,57611.875000000466,BoB
b'2016222N22089',24.0,85.0,25.0,996.0,57612.000000000466,BoB
b'2016222N22089',24.0,84.5,25.0,996.0,57612.125000000466,BoB
b'2016222N22089',24.0,84.5,25.0,996.0,57612.250000000466,BoB
b'2016222N22089',24.1,84.5,,,57612.375000000466,BoB
b'2016222N22089',24.2,84.5,25.0,996.0,57612.500000000466,BoB
b'2016222N22089',24.3,84.3,,,57612.625000000466,BoB
b'2016222N22089',24.4,84.0,20.0,996.0,57612.750000000466,BoB
b'2016230N21089',21.0,89.0,20.0,996.0,57616.500000000466,BoB
b'2016230N21089',21.1,88.9,,,57616.625000000466,BoB
b'2016230N21089',21.2,88.7,20.0,996.0,57616.750000000466,BoB
b'2016230N21089',21.3,88.5,,,57616.875000000466,BoB
b'2016230N21089',21.4,88.4,20.0,996.0,57617.000000000466,BoB
b'2016230N21089',21.5,88.5,20.0,996.0,57617.125000000466,BoB
b'2016230N21089',21.5,88.5,20.0,996.0,57617.250000000466,BoB
b'2016230N21089',21.7,88.4,,,57617.375000000466,BoB
b'2016230N21089',22.0,88.2,25.0,994.0,57617.500000000466,BoB
b'2016230N21089',22.4,87.6,,,57617.625000000466,BoB
b'2016230N21089',22.9,86.9,25.0,994.0,57617.750000000466,BoB
b'2016230N21089',23.3,86.3,,,57617.875000000466,BoB
b'2016230N21089',23.7,85.7,25.0,994.0,57618.000000000466,BoB
b'2016230N21089',24.0,85.0,25.0,994.0,57618.125000000466,BoB
b'2016230N21089',24.0,84.4,25.0,994.0,57618.250000000466,BoB
b'2016230N21089',24.0,83.9,,,57618.375000000466,BoB
b'2016230N21089',24.1,83.4,25.0,994.0,57618.500000000466,BoB
b'2016230N21089',24.2,83.0,,,57618.625000000466,BoB
b'2016230N21089',24.4,82.7,25.0,994.0,57618.750000000466,BoB
b'2016230N21089',24.5,82.3,,,57618.875000000466,BoB
b'2016230N21089',24.7,82.1,25.0,994.0,57619.000000000466,BoB
b'2016230N21089',25.0,82.3,25.0,994.0,57619.125000000466,BoB
b'2016230N21089',24.8,80.6,25.0,994.0,57619.250000000466,BoB
b'2016230N21089',24.7,79.5,,,57619.375000000466,BoB
b'2016230N21089',24.7,79.0,25.0,994.0,57619.500000000466,BoB
b'2016230N21089',24.7,78.6,,,57619.625000000466,BoB
b'2016230N21089',24.7,78.4,25.0,994.0,57619.750000000466,BoB
b'2016230N21089',24.7,78.1,,,57619.875000000466,BoB
b'2016230N21089',24.7,77.8,25.0,994.0,57620.000000000466,BoB
b'2016230N21089',24.8,77.5,25.0,994.0,57620.125000000466,BoB
b'2016230N21089',24.8,77.3,25.0,994.0,57620.250000000466,BoB
b'2016230N21089',24.8,77.3,,,57620.375000000466,BoB
b'2016230N21089',24.8,77.2,20.0,994.0,57620.500000000466,BoB
b'2016230N21089',24.9,76.9,,,57620.625000000466,BoB
b'2016230N21089',25.0,76.5,15.0,996.0,57620.750000000466,BoB
b'2016295N13089',13.5,88.5,25.0,1003.0,57682.000000000466,BoB
b'2016295N13089',13.6,88.8,25.0,1003.0,57682.125000000466,BoB
b'2016295N13089',13.7,89.3,25.0,1003.0,57682.250000000466,BoB
b'2016295N13089',13.8,89.6,,,57682.375000000466,BoB
b'2016295N13089',13.9,89.8,25.0,1003.0,57682.500000000466,BoB
b'2016295N13089',13.9,89.9,,,57682.625000000466,BoB
b'2016295N13089',13.9,89.9,25.0,1003.0,57682.750000000466,BoB
b'2016295N13089',13.9,89.9,,,57682.875000000466,BoB
b'2016295N13089',13.9,90.1,25.0,1002.0,57683.000000000466,BoB
b'2016295N13089',14.1,90.7,25.0,1002.0,57683.125000000466,BoB
b'2016295N13089',14.5,91.4,25.0,1002.0,57683.250000000466,BoB
